Date,AAA,ACB,ANV,ASM,BCG,BCM,BID,BMI,BMP,BSI,BVH,CEO,CII,CTD,CTF,CTG,CTR,DBC,DCM,DGC,DGW,DHC,DIG,DPM,DRC,DXG,EIB,FPT,FRT,FTS,GAS,GEG,GEX,GMD,GVR,HAG,HAH,HBC,HCM,HDB,HDC,HDG,HNG,HPG,HSG,HT1,HUT,HVN,IDC,IDI,IJC,ITA,KBC,KDC,KDH,KOS,LPB,MBB,MBS,MIG,MSN,MWG,NKG,NLG,NT2,NVL,PAN,PC1,PDR,PHR,PLC,PLX,PNJ,POW,PTB,PVD,PVS,PVT,REE,SAB,SAM,SBT,SCR,SHB,SHS,SJS,SSI,STB,SZC,TCB,TCH,TCM,TPB,VC3,VCB,VCG,VCI,VCS,VGC,VHC,VHM,VIB,VIC,VIX,VJC,VND,VNM,VPB,VPI,VRE,VSC
2021-09-17,-0.3246604233565099,,-0.009221068960587886,-0.7415385714624574,-0.5011559349114699,,0.9954356930628185,-1.2875146419547756,-1.742203596778687,,0.23572001630185,-1.1402346764635338,-0.060468091230450896,-1.4612532576847883,-1.5898555077819583,-0.459255295975486,-1.8651673020158486,-1.9159473643993679,-0.7290620355487423,-1.079946927557576,-1.9173850000357133,-2.014770435383262,-0.15174047672500968,-0.6593985293013167,-0.3837573449715619,0.9320543890950921,-1.176814145471757,-1.3713266298714466,-0.9469731864786021,-0.46276746469387664,-0.9750962460348362,-0.6450237075730576,-0.6133294608693649,-0.4304983084832805,-0.6549738237461447,-1.921608087882687,-0.4223762757953128,-0.9028934862414466,-0.28722472623714124,-0.9623467278167976,-1.4197614032168206,-1.015521214947611,-0.17070642766856325,-0.7088904056281807,-1.0873677708075546,-1.4461542201605382,-1.0638508987328579,-1.9759362202668234,,-1.0281520810715086,-0.18699435829107547,-0.9599218661651782,-0.1558399405722208,-0.47312978987434773,-0.5997576295817557,-1.9733256034849869,,-0.6750027119019778,-0.49070593788882366,,-0.6886309762766882,-1.8010809729382635,-0.15022082097101785,-0.5128262967566168,-1.0053414760560813,-0.5162334628333181,,0.6392336090627389,-0.7109365748307257,-2.0292203535533333,-0.8027630429890121,-0.7144622864426936,-1.6179701628325103,-0.29707505379566257,-1.3779678058399574,-1.057135891817622,-0.6461321103991453,-0.5198185496596933,-0.9161729036374202,-0.19788445802135932,-0.6620450411239944,-0.7426038860223829,0.4396774998158709,-0.49503405564622127,-0.26734267443624626,-1.5245608158362944,-0.20792874128597982,-0.9612335819036364,,-0.37652780247165185,-0.4483460289344048,-1.1587542868925638,-1.1139915545968677,-1.3411455954061007,-0.353214722680176,,-0.32642737807962374,-1.7590594907505817,-0.04491903008512333,-1.0724809255640497,2.5363109711351095,,1.1691875154494782,,-0.5690571061157297,,0.6701373351055016,-1.2647210306277805,-1.2148184390561434,-1.3397042821185954,-1.119150997741709
2021-09-20,-0.2533217652667374,,0.093148620289317,-0.736284170892718,-0.5221584089386527,,0.9709731258169934,-1.3145633909878216,-1.7485356718246883,,0.16896986224320343,-1.106123269674454,-0.011305708683905541,-1.4305337349014562,-1.6154683264329486,-0.5024153401236399,-1.8657829637094425,-1.956681252783846,-0.7446224166028638,-1.1295160112709348,-1.9257918278181405,-2.0016387785832097,-0.06429059570533557,-0.6892427299572148,-0.04868339130242039,0.9171505747754182,-1.086612045425337,-1.3396301261767987,-0.8885439636489106,-0.4882103423756972,-0.8456746607453133,-0.5441951324555225,-0.5259096272752573,-0.37334136720229405,-0.6100028862200102,-1.9327301938902486,-0.3758675019072779,-0.9317513601577747,-0.3608855556961239,-1.018050716150471,-1.4545434712632228,-0.991306382797217,-0.37114921144373825,-0.6842647942365219,-1.036903817900357,-1.29375066769658,-1.0950681875814703,-1.9868198557160806,,-1.0785737795683463,-0.17871416840108703,-1.0565447117641018,-0.12841505602277184,-0.5149239123318745,-0.6127667390182112,-1.9985617585839863,,-0.7404590035911425,-0.48315958723905744,,-0.6855307945254594,-1.8084363200664875,-0.08489264284967746,-0.39357487674678554,-0.8419016719434105,-0.5284362531576843,,0.6895899283758177,-0.7748813453907089,-1.9408741606885411,-0.6890682573279533,-0.6779094859782895,-1.5503770933529837,-0.3365864847403401,-1.3822883454649388,-1.0838175720246144,-0.6236333060438084,-0.4957226916527041,-0.8313996860988865,-0.14362478400736922,-0.9261325024039493,-0.7452985549264158,0.408823973784032,-0.5713689856374657,-0.2633017533395269,-1.5716149945990545,-0.246197403362989,-1.0465119459867447,,-0.4586447113340556,-0.5006951309651866,-1.1408657840705552,-1.0608498924215355,-1.3286254410087668,-0.6886307406684792,,-0.40447149534239996,-1.7084125327506539,-0.003828337254415018,-0.8862119482132575,2.5852444041998965,,1.1518727713344985,,-0.5745205235706274,,0.4280896475938996,-1.3020721467506384,-1.1001259162876507,-1.38313822454083,-1.1170757690882873
2021-09-21,-0.24811432669880296,,0.010624143002518627,-0.7242511292928319,-0.5364578264663028,,0.9963253965919209,-1.462248202726211,-1.773425022672364,,-0.10267202095268649,-1.0843756223251588,0.026970241677442844,-1.4528409305711396,-1.587359827046284,-0.49249931781134665,-1.8412029758858268,-1.9125491659208527,-0.7334719089692495,-1.067199234147088,-1.8723889308371198,-1.9511400101407883,-0.09482233613139568,-0.6393663209780195,-0.017600947164433556,0.8414551447496571,-1.0078721610747792,-1.3252412318603994,-0.9243410920387745,-0.5001927831265206,-0.8750854613817967,-0.4809768498190228,-0.47733529596567115,-0.3578727607194784,-0.6038044272782973,-1.9138390446524074,-0.3842682088351381,-0.9108331896762494,-0.32419061676087857,-1.0195906967090416,-1.4459974173359735,-1.0106342496029028,-0.4047612832537386,-0.6653338707326119,-1.1316982674416343,-1.2981086002573583,-1.1576733394207248,-1.9152668822743237,,-1.0671796872607302,-0.196483950633183,-1.1195927200203646,-0.176630143006809,-0.5046791891237593,-0.6044656541537029,-2.00044838801708,,-0.7574951883995105,-0.48183687582902657,,-0.7075324950458053,-1.7917641792587267,-0.1116654593567396,-0.34443118152388363,-0.9745513971698665,-0.5357733984329992,,0.6951706043486672,-0.7828998366560616,-1.820582238447984,-0.7030458982048926,-0.6671297746619482,-1.4932143044313007,-0.3088413981172561,-1.4014039259997126,-1.1406433221615544,-0.6748470224257883,-0.5161882927679762,-0.836825591436102,-0.11719220396189885,-1.0445466749710166,-0.7384128245007471,0.3127169023699801,-0.5742609603238078,-0.26539316642524985,-1.6086802378899767,-0.25280225755114694,-1.0529053140328015,,-0.45763392867292335,-0.49266813522521824,-1.1309400612999077,-1.3719092464001226,-1.3018561786616316,-0.5208373156181234,,-0.4362361542123129,-1.7489477602393009,0.0825464283726638,-0.9638537457162628,2.81322822082912,,1.2638596235057795,,-0.5273307108894346,,0.4211917174281355,-1.2943916765279648,-1.155463380069134,-1.2383992337226437,-1.0555427969241016
2021-09-22,-0.3709344977928619,,-0.047920842010361675,-0.7358842821901085,-0.5093884954752848,,0.967127752109292,-1.6182908122373205,-1.702750099010125,,-0.5025098524172651,-1.127272562319654,-0.037431188608064464,-1.4677648198707647,-1.5747703076950006,-0.5141953267314996,-1.843738954723975,-1.8972959753451684,-0.679619286929024,-1.002635352549213,-1.8079863810173944,-1.931316825402453,-0.08598899201647836,-0.5811035820287255,-0.17531550206338437,0.3518149100659488,-1.0241352925152898,-1.336968243876964,-0.9074539109056399,-0.4518070541161753,-0.9024100201604037,-0.6386754812215016,-0.5245751442879175,-0.37961389279785374,-0.6344241813819148,-1.9076654256357264,-0.3649557952655835,-0.9555272773989414,-0.38773565117699893,-1.0578005541601905,-1.4008240105783252,-1.0159497122411814,-0.4311385682338157,-0.7027248577879681,-1.117471408061518,-1.2315358251868922,-1.1280801492818169,-1.8250512966379056,,-1.1798283176480955,-0.18710923785448758,-1.068339369658565,-0.1755525552419851,-0.45438709783677744,-0.6121095586425186,-1.9838801363599508,,-0.7815632985568306,-0.5087617166001497,,-0.7608379856786202,-1.815706321553153,-0.12446823008033414,-0.3549749662138086,-0.8954244515296612,-0.5256407932242986,,0.6893654107066371,-0.7312175676179498,-1.8930801111879636,-0.7185882933212352,-0.7261090093839581,-1.5950606981161617,-0.38139101317471963,-1.4333177562621828,-1.1677302956112767,-0.6994220272850964,-0.5225184029793919,-0.8936208694838593,-0.04693769402543925,-1.2228006283787731,-0.8367626060361951,0.39403103772243814,-0.5903845905512926,-0.2960932738730435,-1.5003586626219128,-0.26511811765098875,-1.0859804282262182,,-0.49122563997813956,-0.4783556393856459,-1.1324296532721938,-1.4306461488206115,-1.2425444966393622,-0.7063185523340011,,-0.45788655334778977,-2.007733058981577,0.06797738701154107,-0.9466774148856325,2.6821019518995213,,1.2421653061041265,,-0.4941200037378408,,0.19116184337779038,-1.2941627568726897,-1.2120271864189598,-1.2303499728061746,-1.0743872393243565
2021-09-23,-0.4016315536515071,,-0.00038398593528971015,-0.6887409232064026,-0.5011924912609671,,0.9672901343071652,-1.5560372180349846,-1.6971280686683148,,-0.30934050536259405,-1.0871228303200413,-0.03734937302787908,-1.5221909899148964,-1.5270237799120907,-0.6001264140721772,-1.8977463954663842,-1.9087068315989475,-0.6910025880717215,-0.8172995806671021,-1.763653339189581,-1.9350313851440446,-0.09146551990080143,-0.5682215575369622,-0.11400474361503882,0.30257985802173126,-0.959117641293983,-1.3627353887521452,-0.8896290183029288,-0.4481115101053158,-0.9764975190295648,-0.4287196843944979,-0.48376890408407947,-0.3776049126077671,-0.6538258757181763,-1.863295234142587,-0.3147769448150236,-0.926704384330368,-0.5323240715634577,-1.1326195040532787,-1.4508887867015567,-1.0288580857034353,-0.2916045802821333,-0.7309114318062379,-1.0766833589673621,-1.224371372045673,-1.1175178054787633,-1.7955927872548032,,-1.0197215486224076,-0.25095347843967497,-1.0871407030191667,-0.20772495852414846,-0.4564838664918356,-0.6611697823962079,-2.010174796266244,,-0.8025366562415648,-0.5234946969080677,,-0.8101828519160238,-1.8535395226278415,-0.08154360556079598,-0.3832759111012996,-0.9043947863073347,-0.5461047340394957,,0.7305539333498723,-0.7998335147942237,-1.8748042849643927,-0.684584300665578,-0.7350612465300679,-1.5463875320590754,-0.3693535710084533,-1.3901697332268252,-1.1603773865783875,-0.678969471379312,-0.4938481800398243,-0.8381036570364315,-0.03970978361018127,-1.1742160966899569,-0.7117865547451565,0.3507749770722608,-0.6477639002649336,-0.30592613963148774,-1.551842490772616,-0.3021380122138479,-1.1417786601577422,,-0.5178422796109314,-0.5583937508925773,-1.1312964916244204,-1.5380396168648105,-1.1996088669817873,-0.7516891737510044,,-0.4954078796419171,-1.8424359936530927,0.09939864189338421,-0.8805062733382076,2.470298985048826,,1.1523180833522202,,-0.47565134352053057,,0.25698790849804526,-1.341862095883384,-1.2672572417876031,-1.3244296374695188,-1.0237513819425212
2021-09-24,-0.36853283086150607,,0.03959174092575729,-0.6569049023628306,-0.4791976207087173,,0.8595729321327601,-1.5191076880066547,-1.6536031648842064,,-0.44779903443832925,-1.0524797041426006,0.0035946841707562016,-1.5509932837417817,-1.5127625694663118,-0.6189278137960952,-1.9051842140091024,-1.8783023642845615,-0.7010329634917495,-0.7578253360586878,-1.7473936698107635,-1.8736232477595238,-0.08807539877031989,-0.5928693116216186,0.029120737677851005,0.3182707843920549,-0.9106378377895992,-1.3498833554526342,-0.824791893029246,-0.3772633698124463,-0.9453220471951722,-0.4329975329188086,-0.4817198064112015,-0.3122725218889494,-0.6620474199925808,-1.8887380913115068,-0.23431650915424895,-0.9551259484687769,-0.5164925695952258,-1.1756252778426897,-1.4756326872331724,-1.0347582262907162,-0.3227653148059906,-0.7280278672596909,-1.030825791396253,-1.0486869379757797,-1.13101818045424,-1.7604955556594497,,-1.0022753831992295,-0.22053376841081496,-1.0765260425075165,-0.20247689613651443,-0.511518565556816,-0.6423715275354982,-2.0047918021231093,,-0.8618543241445307,-0.5135537015870305,,-0.7810101903121909,-1.810496695733793,-0.05841961908263943,-0.34517408524370885,-0.8758391625090582,-0.5551968651458915,,0.8263931569795595,-0.7918877206579947,-1.7985935440553722,-0.6008878956444601,-0.705024666547053,-1.534822321295084,-0.31717238329793823,-1.4139262890984987,-1.1476848266758415,-0.6625226904781317,-0.3904274756792052,-0.686792264875411,-0.09422820841707487,-0.9382390785554738,-0.6493673982322741,0.31030587319755226,-0.6615286977991417,-0.3036728702543604,-1.5465154201540314,-0.3132594348158827,-1.1690054687568276,,-0.5639564626075514,-0.6276413465401649,-1.1418299066144006,-1.5271107100835837,-1.1041877585662756,-0.7652328602557751,,-0.49204806800273704,-1.9089952035516633,0.173545752047231,-0.7542662571224215,0.4017506046618139,,1.1314369563262163,,-0.487906459214696,,0.24783088420471697,-1.346161306350423,-1.2919916764186063,-1.214483942420241,-1.0292496103197997
2021-09-27,-0.17796718627766533,,0.12667534709750786,-0.56290391008861,-0.4271736127628121,,0.9036536576316223,-1.4055054024654339,-1.6339772407459536,,-0.20086061308674458,-0.9374652658768003,0.07472378028607796,-1.4642461530691893,-1.5283691046800905,-0.5719095584704633,-1.8694734107120383,-1.7833118955647524,-0.6494804240332307,-0.9084875879241104,-1.691233490837342,-1.8173644532177677,0.038208387595332516,-0.3965924865699275,0.25099771790760816,0.39530497638026346,-0.8724355056084101,-1.3465021633924819,-0.8295127327331069,-0.28955380985386747,-0.864483041362887,-0.2582331597348435,-0.37746724914669966,-0.25340197239605694,-0.6273006427827139,-1.8628742486554926,-0.25567841867991115,-1.0135019885051553,-0.3460396606454283,-1.2226483817020057,-1.5186112853497566,-0.967292558501936,-0.12629655855536373,-0.7649140667764663,-1.0362391462079383,-1.0246683856492012,-1.1757154080602443,-1.7327150074710296,,-0.782618962537569,-0.16800102513388646,-1.0672636055111384,-0.1488103604409878,-0.57727578637291,-0.6166841489787683,-1.9046601436002657,,-0.815968114870554,-0.46441339724926567,,-0.7568502536460605,-1.704531608923171,0.0240593333455823,-0.2507252686349607,-0.7545218060710304,-0.5671170490100237,,0.8333676272598407,-0.8482626557145735,-1.7435590157671164,-0.4250518521421299,-0.6994910273862407,-1.5530608812512696,-0.321597756529747,-1.370186580078278,-1.1194274502559098,-0.6179800228411646,-0.3753243401978301,-0.44900577399859787,-0.07845532945667083,-0.6808912690314419,-0.4496801384704014,0.4678271422724764,-0.6898629766367095,-0.1857902204388236,-1.5612146525542387,-0.268280017463402,-1.1721311158352261,,-0.5167439805767048,-0.635831831712813,-1.1623194358335014,-1.358216723143872,-1.2117257478779557,-0.6628284890866771,,-0.3884783212855526,-1.7005458669819529,0.3916424373999744,-0.6294444777781736,0.531253125198953,,1.1717634292793728,,-0.5319296287483699,,0.4376779691348967,-1.3608197430659488,-1.2883539819075598,-1.1792846539284336,-0.9735112894594931
2021-09-28,-0.21898981214404806,,0.07827681968160632,-0.5845276487535324,-0.4659654636637031,,0.6971760318414508,-1.5893974353139741,-1.6365193642063516,,-0.6480918282547927,-0.9785376187253091,0.049367843329656144,-1.531731877407462,-1.453254029217744,-0.6400544643540949,-1.895655228909721,-1.7973072153718093,-0.6378030066155704,-0.9010554739774792,-1.670469960018955,-1.8230305569567677,0.010801728415272493,-0.4439945849463989,0.1647470656949119,0.35069874866618933,-0.8786229122464704,-1.383624163496168,-0.8734882616079224,-0.30265897447114587,-1.0451680693212606,-0.3435354813429029,-0.48869755344840227,-0.2601337833711972,-0.6346684493450222,-1.8845842021178316,-0.25659900682405345,-1.0065291026149659,-0.5218555359850059,-1.2236759838393825,-1.5568499784812202,-1.0039124807591964,-0.14778345722363842,-0.8408555870000759,-1.0917794396260447,-1.0788605347011293,-1.2119248323204133,-1.7067908249233188,,-0.8143763028291882,-0.2038427896670697,-1.1115065702605258,-0.20856387362532705,-0.5413343087672473,-0.6314294818731215,-1.7941379487644458,,-0.8220350647143844,-0.5093000740903055,,-0.7705638514144589,-1.7439974556828797,-0.009379590801745052,-0.31999439720591333,-0.8530947512687039,-0.5763648060726171,,0.8345460471355609,-0.8581803144674932,-1.7649952908271893,-0.5082892573701812,-0.7710255360696199,-1.6393829082396958,-0.4144072005611683,-1.3641257426759836,-1.1426431581071574,-0.6687848928316097,-0.44711137930871697,-0.596422024077583,0.0161565724183121,-0.3753481670310289,-0.5407703216054384,0.4308599873253548,-0.6475149395458882,-0.2641729443836408,-1.6289608693951725,-0.30348506006737985,-1.1646903310290009,,-0.5458682127847945,-0.6546169769226141,-1.1522863719831231,-1.4144521657922169,-1.181186956860849,-0.8456070151992854,,-0.45817739649908196,-1.8521515453936717,0.33921279332503484,-0.89189984077353,0.5024062245829832,,1.1249528876569395,,-0.5139181571325356,,0.38657851484100225,-1.3442691667902043,-1.3514212371618002,-1.2280945465086226,-0.9462028619413949
2021-09-29,0.1572629857844337,,0.10211589410730337,-0.6023011105039708,-0.4158888325220923,,0.6569888273786086,-1.0183350010021015,-1.563465106732545,,-0.6744805657142163,-0.9183667416613548,-0.7043581603510346,-1.8448085513911694,-1.4788437565374442,-0.7386159436960117,-1.9019504831623084,-1.6448340567760418,-0.6572990776883879,-0.6431289430608399,-0.7883319868372358,-1.78780135725583,0.09183069224510187,-0.5441130618860764,0.09775264675430068,0.7728641181859089,-0.8897102067236349,-1.4025029683398427,-0.8809014441550989,-0.349653547495402,-1.095122703653505,-0.3913317150776146,-0.3380837002966836,-0.24614361639034643,-0.6325412760802454,-1.9044250339097446,-0.25778538126268946,-0.9144718245304047,-0.5841512307028877,-0.19683274160212333,-1.4402614679045058,-0.9621957399193795,-0.17389411399924135,-0.841348746647951,-0.9771474093610486,-1.1410328612844143,-1.159566396394988,-1.7251249933456685,,-0.8246650887450107,-0.1679552817444603,-0.9565422068213112,-0.17931577344131677,-0.9764121518705413,-0.6522947899803393,-1.770224602721926,,-0.887957916503164,-0.5783741630430749,,-0.8348413526961229,-1.7908496908264757,0.022257829771397897,-0.22929762862392533,-0.7069569777728668,-0.5522073061217321,,0.8062817522727395,-0.7971023056342589,-1.900396924370678,-0.5126177056985288,-0.896423862172121,-1.6471126016230326,-0.5256176047258838,-1.3482597330530999,-1.0903446731291793,-0.64244718113458,-0.42178203534379405,-0.5431373664778871,0.02893056389572615,-0.5570012197569271,-0.5976730180984752,0.5504909621146274,-0.7960828122357477,-0.3670116652117363,-1.6089943405088722,0.1592395553720251,-1.2631870296883037,,-0.5889822116047156,-0.5906762152897342,-1.1292163892030542,-1.2270908078003488,-1.1243324483571393,-0.8620856535296634,,-0.6192877364409282,-2.027413618776794,0.3195152751796157,-0.9872430915331394,2.5130502190850486,,1.088160254132402,,-0.4772134455655834,,0.3525059555017906,-1.3689570061150718,-1.2577142344872916,-1.2934097121611927,-0.8841891672421329
2021-09-30,0.17950237963377072,,0.08678326580181533,-0.5891871667028112,-0.41072298455664696,,0.7295757910897186,-1.6774611380241031,-1.6004862135191695,,-0.6915666146804034,-0.9175014066726102,-0.7289998261064362,-1.8254497493694357,-1.5624913037969486,-0.7799231773985114,-1.9276147612536558,-1.6003662419957738,-0.7499798070872142,-0.610260768704712,-0.7860631347898449,-1.7558296796334685,0.1081467959624633,-0.6077540123987324,0.09428556224846157,0.7357564144920873,-0.9314790860808113,-1.4309941508915047,-0.9276305053231126,-0.3027722776759018,-1.1229671353609663,-0.3830478507547018,-0.33301304992909864,-0.26098760849997393,-0.6538053965304346,-1.91606607403566,-0.2867470079337239,-0.8646629699522583,-0.5494467338590009,-0.23281672333869807,-1.457173599765521,-0.9454935470984523,-0.18173311206444864,-0.8142181946176938,-0.9676893463323437,-1.0497509458704932,-1.1462689843278178,-1.7135015008247114,,-0.7917628065812918,-0.16919516613102709,-0.9209539248562358,-0.16954422740022296,-0.9812476931704694,-0.6466115673051003,-1.799211033345544,,-0.9105782238546106,-0.58160240117775,,-0.9063899082467136,-1.8028399439199763,0.0340000859331297,-0.23759090468123134,-0.6558503224363922,-0.565582833010087,,0.7539316100012692,-0.8400222436259891,-1.9411619136250318,-0.4239939457094573,-0.872246985297652,-1.7134194104540348,-0.4127402426396458,-1.3742928632745448,-1.1031418206830503,-0.6366436977730615,-0.42577768553264883,-0.4964981773202538,-0.010816195189231728,-0.33890249700353303,-0.6034921578786442,0.551858373436326,-0.8640639593017982,-0.3767311478755261,-1.598870421026199,0.1160086485971693,-1.2734442966223922,,-0.7022619008418057,-0.6284760223365945,-1.1287574977449866,-1.2424525825953163,-1.1384759125444326,-0.713696360170214,,-0.6440927385977042,-1.9732013949291995,0.25680770744558873,-0.946259674183449,2.4058983858878435,,0.9765229925289346,,-0.4751004086461751,,0.34840986842713395,-1.391254983130944,-1.288086276065941,-1.425230405859181,-0.9306324446383287
